game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
3,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-04-20&is_playoff_game=Y,2017-04-20,CLE,@,IND,W (+5),1,27:49,4,7,.571,0,0,,1,2,.500,7,3,10,0,0,3,1,2,9,11.4,0,.571,.571,28.1,10.6,18.8,0.0,0.0,9.6,11.3,14.2,135,122,Tristan Thompson
4,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-04-23&is_playoff_game=Y,2017-04-23,CLE,@,IND,W (+4),1,34:07,2,6,.333,0,0,,2,2,1.000,7,4,11,1,1,0,1,3,6,8.2,-1,.436,.333,20.5,13.4,17.2,4.1,1.4,0.0,12.7,9.7,120,109,Tristan Thompson
5,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-05-01&is_playoff_game=Y,2017-05-01,CLE,,TOR,W (+11),1,38:13,3,8,.375,0,0,,5,6,.833,4,10,14,2,2,0,0,3,11,14.2,+33,.517,.375,12.0,26.7,19.8,7.1,2.5,0.0,0.0,12.2,132,102,Tristan Thompson
6,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-05-03&is_playoff_game=Y,2017-05-03,CLE,,TOR,W (+22),1,29:05,4,5,.800,0,0,,1,3,.333,3,6,9,2,0,1,0,2,9,11.5,+25,.712,.800,14.1,23.6,19.3,9.6,0.0,2.3,0.0,9.8,165,105,Tristan Thompson
7,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-05-05&is_playoff_game=Y,2017-05-05,CLE,@,TOR,W (+21),1,37:31,3,6,.500,0,0,,3,5,.600,4,7,11,0,0,1,0,2,9,10.0,+16,.549,.500,16.0,21.3,19.0,0.0,0.0,1.9,0.0,10.1,139,100,Tristan Thompson
8,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-05-07&is_playoff_game=Y,2017-05-07,CLE,@,TOR,W (+7),1,31:43,3,5,.600,0,0,,0,0,,3,4,7,1,1,0,2,3,6,5.5,-12,.600,.600,13.4,15.1,14.3,4.4,1.6,0.0,28.6,10.7,108,113,Tristan Thompson
9,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-05-17&is_playoff_game=Y,2017-05-17,CLE,@,BOS,W (+13),1,34:06,7,7,1.000,0,0,,6,10,.600,6,3,9,2,2,0,1,3,20,22.6,+15,.877,1.000,21.7,9.4,15.1,9.7,3.1,0.0,8.1,16.7,172,112,Tristan Thompson
10,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-05-19&is_playoff_game=Y,2017-05-19,CLE,@,BOS,W (+44),1,25:26,3,5,.600,0,0,,1,2,.500,1,1,2,1,0,0,2,2,7,3.2,+19,.595,.600,5.0,4.1,4.5,4.5,0.0,0.0,25.4,13.9,99,98,Tristan Thompson
11,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-05-21&is_playoff_game=Y,2017-05-21,CLE,,BOS,L (-3),1,42:09,3,4,.750,0,0,,12,15,.800,7,6,13,1,0,1,2,1,18,20.9,-5,.849,.750,21.0,14.9,17.6,4.0,0.0,2.2,15.9,14.2,165,125,Tristan Thompson
12,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-05-23&is_playoff_game=Y,2017-05-23,CLE,,BOS,W (+13),1,37:05,3,4,.750,0,0,,1,2,.500,1,6,7,0,0,1,1,2,7,6.4,+14,.717,.750,5.0,19.4,13.7,0.0,0.0,2.7,17.0,8.0,122,111,Tristan Thompson
13,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-05-25&is_playoff_game=Y,2017-05-25,CLE,@,BOS,W (+33),1,29:07,1,3,.333,0,0,,4,4,1.000,1,4,5,1,0,1,0,0,6,7.6,+33,.630,.333,5.0,15.0,10.7,3.6,0.0,2.9,0.0,7.4,155,109,Tristan Thompson
14,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-06-01&is_playoff_game=Y,2017-06-01,CLE,@,GSW,L (-22),1,22:25,0,3,.000,0,0,,0,0,,3,1,4,2,0,0,1,2,0,-0.1,-13,.000,.000,12.6,3.7,7.9,14.3,0.0,0.0,25.0,7.3,56,119,Tristan Thompson
15,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-06-04&is_playoff_game=Y,2017-06-04,CLE,@,GSW,L (-19),1,21:14,4,7,.571,0,0,,0,0,,2,2,4,1,2,0,0,2,8,8.6,-18,.571,.571,8.5,11.0,9.6,6.3,4.2,0.0,0.0,13.5,127,122,Tristan Thompson
16,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-06-07&is_playoff_game=Y,2017-06-07,CLE,,GSW,L (-5),1,23:05,0,1,.000,0,0,,0,0,,1,2,3,2,0,2,1,1,0,2.0,-6,.000,.000,4.5,11.9,7.7,10.4,0.0,8.3,50.0,3.7,72,119,Tristan Thompson
17,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-06-09&is_playoff_game=Y,2017-06-09,CLE,,GSW,W (+21),1,35:36,2,3,.667,0,0,,1,2,.500,4,6,10,5,0,0,2,4,5,7.8,+3,.644,.667,15.4,17.6,16.6,15.6,0.0,0.0,34.0,7.1,144,122,Tristan Thompson
18,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-06-12&is_playoff_game=Y,2017-06-12,CLE,@,GSW,L (-9),1,29:52,6,8,.750,0,0,,3,4,.750,4,4,8,3,1,1,3,1,15,15.8,-7,.768,.750,15.7,15.7,15.7,12.9,1.6,3.1,23.5,18.3,133,129,Tristan Thompson
