game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
51,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-02&is_playoff_game=N,2017-03-02,GSW,@,CHI,L (-7),1,28:38,4,5,.800,1,1,1.000,2,2,1.000,0,4,4,2,2,1,0,1,11,14.0,-7,.935,.900,0.0,16.0,7.5,12.3,3.4,2.7,0.0,9.0,186,92,Patrick McCaw
52,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-05&is_playoff_game=N,2017-03-05,GSW,@,NYK,W (+7),0,16:00,2,3,.667,0,0,,0,0,,1,1,2,0,1,0,0,1,4,4.3,+13,.667,.667,6.5,8.3,7.3,0.0,3.2,0.0,0.0,8.5,146,114,Patrick McCaw
53,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-06&is_playoff_game=N,2017-03-06,GSW,@,ATL,W (+8),1,26:38,3,6,.500,3,4,.750,0,0,,2,5,7,1,1,0,1,1,9,9.2,+11,.750,.750,7.8,20.5,14.0,5.1,1.9,0.0,14.3,11.4,132,113,Patrick McCaw
54,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-08&is_playoff_game=N,2017-03-08,GSW,,BOS,L (-13),1,32:04,3,7,.429,0,3,.000,0,0,,1,3,4,3,0,0,1,1,6,4.6,-3,.429,.429,3.1,10.4,6.6,13.8,0.0,0.0,12.5,11.4,94,116,Patrick McCaw
55,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-10&is_playoff_game=N,2017-03-10,GSW,@,MIN,L (-1),1,25:18,3,7,.429,0,1,.000,0,0,,1,3,4,1,0,0,1,0,6,3.6,-14,.429,.429,4.3,12.6,8.5,5.4,0.0,0.0,12.5,14.1,88,116,Patrick McCaw
56,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-11&is_playoff_game=N,2017-03-11,GSW,@,SAS,L (-22),1,41:51,0,12,.000,0,6,.000,2,2,1.000,1,1,2,1,1,0,0,1,2,-4.1,-21,.078,.000,1.9,3.2,2.4,3.5,1.2,0.0,0.0,12.6,30,119,Patrick McCaw
57,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-14&is_playoff_game=N,2017-03-14,GSW,,PHI,W (+2),1,13:44,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,2,0,2,0.4,-13,.500,.500,0.0,0.0,0.0,24.5,0.0,0.0,50.0,11.5,65,112,Patrick McCaw
58,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-16&is_playoff_game=N,2017-03-16,GSW,,ORL,W (+30),1,19:50,1,2,.500,0,1,.000,0,0,,0,0,0,3,1,0,1,1,2,2.7,+19,.500,.500,0.0,0.0,0.0,15.3,2.4,0.0,33.3,6.7,102,99,Patrick McCaw
59,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-18&is_playoff_game=N,2017-03-18,GSW,,MIL,W (+25),1,15:25,2,2,1.000,0,0,,1,1,1.000,0,1,1,1,0,0,0,1,5,5.0,+2,1.025,1.000,0.0,6.2,3.9,8.0,0.0,0.0,0.0,8.0,214,109,Patrick McCaw
60,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-20&is_playoff_game=N,2017-03-20,GSW,@,OKC,W (+16),1,20:05,2,2,1.000,1,1,1.000,0,0,,2,3,5,3,1,0,1,1,5,8.4,-5,1.250,1.250,12.9,14.6,13.9,20.4,2.5,0.0,33.3,6.6,173,99,Patrick McCaw
