game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
73,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-04&is_playoff_game=N,2017-04-04,GSW,,MIN,W (+14),0,18:28,2,8,.250,1,3,.333,0,0,,1,2,3,1,1,0,1,1,5,1.8,+3,.313,.313,6.7,10.2,8.7,6.7,2.7,0.0,11.1,21.7,71,110,Ian Clark
74,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-05&is_playoff_game=N,2017-04-05,GSW,@,PHO,W (+9),0,19:49,2,6,.333,0,2,.000,2,2,1.000,0,2,2,1,0,1,2,2,6,1.8,-12,.436,.333,0.0,9.3,5.2,6.0,0.0,3.2,22.5,18.8,74,112,Ian Clark
75,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-08&is_playoff_game=N,2017-04-08,GSW,,NOP,W (+22),0,27:47,8,13,.615,1,4,.250,0,0,,1,2,3,4,0,0,1,2,17,13.4,+3,.654,.654,4.1,7.7,6.0,19.6,0.0,0.0,7.1,21.6,132,110,Ian Clark
76,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-10&is_playoff_game=N,2017-04-10,GSW,,UTA,L (-6),0,20:11,1,6,.167,0,2,.000,1,1,1.000,0,1,1,2,1,0,1,2,3,0.1,-13,.233,.167,0.0,5.0,2.6,13.0,2.6,0.0,13.4,17.6,58,115,Ian Clark
77,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-12&is_playoff_game=N,2017-04-12,GSW,,LAL,W (+15),0,22:14,2,8,.250,0,4,.000,0,0,,0,4,4,3,1,0,2,1,4,1.1,-6,.250,.250,0.0,16.9,9.2,17.7,2.1,0.0,20.0,18.0,62,94,Ian Clark
1,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-16&is_playoff_game=Y,2017-04-16,GSW,,POR,W (+12),0,12:03,4,5,.800,2,2,1.000,2,2,1.000,1,1,2,0,1,0,0,2,12,11.3,+5,1.020,1.000,11.1,8.5,9.6,0.0,4.0,0.0,0.0,21.4,201,107,Ian Clark
2,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-19&is_playoff_game=Y,2017-04-19,GSW,,POR,W (+29),0,25:30,4,11,.364,0,2,.000,5,5,1.000,0,5,5,2,0,0,1,4,13,7.2,-2,.492,.364,0.0,17.4,9.3,11.6,0.0,0.0,7.0,22.5,103,84,Ian Clark
3,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-22&is_playoff_game=Y,2017-04-22,GSW,@,POR,W (+6),0,15:56,2,3,.667,0,0,,1,2,.500,0,2,2,0,0,0,0,2,5,3.1,+4,.644,.667,0.0,12.8,6.4,0.0,0.0,0.0,0.0,10.3,125,117,Ian Clark
4,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-24&is_playoff_game=Y,2017-04-24,GSW,@,POR,W (+25),0,21:23,1,5,.200,0,0,,2,2,1.000,0,4,4,1,0,0,1,0,4,1.8,-7,.340,.200,0.0,19.5,10.7,5.1,0.0,0.0,14.5,14.3,71,110,Ian Clark
5,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-05-02&is_playoff_game=Y,2017-05-02,GSW,,UTA,W (+12),0,18:01,3,6,.500,0,2,.000,0,0,,0,2,2,0,0,0,0,0,6,3.6,+7,.500,.500,0.0,13.3,6.6,0.0,0.0,0.0,0.0,16.3,91,110,Ian Clark
6,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-05-04&is_playoff_game=Y,2017-05-04,GSW,,UTA,W (+11),0,9:10,3,6,.500,2,4,.500,0,0,,0,1,1,0,0,0,2,1,8,2.9,-3,.667,.667,0.0,12.2,6.1,0.0,0.0,0.0,25.0,37.8,81,111,Ian Clark
7,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-05-06&is_playoff_game=Y,2017-05-06,GSW,@,UTA,W (+11),0,7:05,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,1,1,2,0.3,-9,.500,.500,15.1,0.0,7.3,0.0,0.0,0.0,33.3,20.1,81,104,Ian Clark
8,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-05-08&is_playoff_game=Y,2017-05-08,GSW,@,UTA,W (+26),0,6:00,2,2,1.000,0,0,,4,4,1.000,0,0,0,0,0,0,0,0,8,7.4,-4,1.064,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,230,107,Ian Clark
9,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-05-14&is_playoff_game=Y,2017-05-14,GSW,,SAS,W (+2),0,4:41,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,0,3,2.0,+5,1.500,1.500,0.0,25.6,12.8,0.0,0.0,0.0,50.0,17.9,86,120,Ian Clark
10,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-05-16&is_playoff_game=Y,2017-05-16,GSW,,SAS,W (+36),0,21:59,4,7,.571,2,4,.500,0,0,,0,0,0,3,2,0,1,2,10,9.0,+18,.714,.714,0.0,0.0,0.0,15.9,4.3,0.0,12.5,15.4,127,105,Ian Clark
11,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-05-20&is_playoff_game=Y,2017-05-20,GSW,@,SAS,W (+12),0,15:33,3,5,.600,1,3,.333,0,0,,1,1,2,0,0,0,1,1,7,4.3,-8,.700,.700,7.7,6.4,7.0,0.0,0.0,0.0,16.7,16.2,117,114,Ian Clark
12,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-05-22&is_playoff_game=Y,2017-05-22,GSW,@,SAS,W (+14),0,17:52,5,10,.500,2,6,.333,0,0,,1,1,2,2,2,0,1,0,12,10.4,-1,.600,.600,7.7,4.5,5.7,15.5,5.0,0.0,9.1,25.9,114,104,Ian Clark
13,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-06-01&is_playoff_game=Y,2017-06-01,GSW,,CLE,W (+22),0,18:05,1,4,.250,0,3,.000,2,2,1.000,0,1,1,0,1,0,0,0,4,2.9,+6,.410,.250,0.0,5.2,2.4,0.0,2.7,0.0,0.0,11.1,92,97,Ian Clark
14,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-06-04&is_playoff_game=Y,2017-06-04,GSW,,CLE,W (+19),0,12:33,4,8,.500,2,5,.400,0,0,,0,2,2,2,0,0,1,1,10,6.6,+1,.625,.625,0.0,14.4,8.1,24.9,0.0,0.0,11.1,28.8,114,111,Ian Clark
15,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-06-07&is_playoff_game=Y,2017-06-07,GSW,@,CLE,W (+5),0,8:32,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,2,0,-0.8,-6,,,0.0,12.2,6.9,14.1,0.0,0.0,100.0,5.0,52,118,Ian Clark
16,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-06-09&is_playoff_game=Y,2017-06-09,GSW,@,CLE,L (-21),0,5:05,2,4,.500,1,3,.333,0,0,,0,0,0,0,0,0,0,1,5,2.6,-1,.625,.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,126,150,Ian Clark
