game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
61,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-05&is_playoff_game=N,2017-03-05,GSW,@,NYK,W (+7),1,36:51,11,24,.458,5,13,.385,4,6,.667,2,6,8,6,2,0,2,2,31,24.4,+22,.582,.563,5.7,21.7,12.7,30.4,2.8,0.0,7.0,35.2,122,111,Stephen Curry
62,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-06&is_playoff_game=N,2017-03-06,GSW,@,ATL,W (+8),1,34:31,8,20,.400,6,15,.400,2,3,.667,1,3,4,9,0,0,2,4,24,17.1,+5,.563,.550,3.0,9.5,6.2,41.9,0.0,0.0,8.6,29.3,124,120,Stephen Curry
63,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-08&is_playoff_game=N,2017-03-08,GSW,,BOS,L (-13),1,35:08,8,16,.500,2,9,.222,5,5,1.000,3,2,5,6,0,1,4,4,23,17.0,-3,.632,.563,8.5,6.4,7.5,31.4,0.0,2.5,18.0,28.9,115,115,Stephen Curry
64,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-10&is_playoff_game=N,2017-03-10,GSW,@,MIN,L (-1),1,35:18,10,27,.370,1,8,.125,5,5,1.000,3,3,6,7,1,0,6,4,26,12.4,-5,.445,.389,9.3,9.1,9.2,34.7,1.5,0.0,17.0,44.5,90,114,Stephen Curry
65,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-14&is_playoff_game=N,2017-03-14,GSW,,PHI,W (+2),1,37:25,8,23,.348,5,13,.385,8,8,1.000,2,4,6,5,3,0,5,3,29,19.0,+3,.547,.457,4.9,11.9,8.1,29.5,3.7,0.0,15.9,33.3,103,100,Stephen Curry
66,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-16&is_playoff_game=N,2017-03-16,GSW,,ORL,W (+30),1,28:07,8,15,.533,2,7,.286,7,7,1.000,0,1,1,9,3,0,2,1,25,24.9,+24,.691,.600,0.0,3.0,1.8,42.3,5.0,0.0,10.0,31.4,138,92,Stephen Curry
67,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-18&is_playoff_game=N,2017-03-18,GSW,,MIL,W (+25),1,30:17,9,13,.692,6,8,.750,4,4,1.000,0,4,4,4,1,1,3,3,28,24.0,+18,.949,.923,0.0,12.7,8.0,20.6,1.8,2.6,16.9,29.5,149,101,Stephen Curry
68,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-20&is_playoff_game=N,2017-03-20,GSW,@,OKC,W (+16),1,29:53,8,17,.471,7,12,.583,0,0,,0,4,4,6,0,0,5,3,23,13.5,+16,.676,.676,0.0,13.1,7.5,35.5,0.0,0.0,22.7,32.6,107,104,Stephen Curry
69,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-21&is_playoff_game=N,2017-03-21,GSW,@,DAL,W (+25),1,29:45,7,14,.500,3,9,.333,0,0,,1,4,5,9,2,0,0,1,17,19.8,+14,.607,.607,5.4,11.7,9.5,45.8,3.4,0.0,0.0,22.4,140,92,Stephen Curry
70,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-24&is_playoff_game=N,2017-03-24,GSW,,SAC,W (+14),1,33:14,9,18,.500,5,11,.455,4,4,1.000,1,6,7,12,6,0,3,0,27,31.9,+28,.683,.639,3.3,23.4,12.5,55.9,8.9,0.0,13.2,30.2,134,92,Stephen Curry
71,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-26&is_playoff_game=N,2017-03-26,GSW,,MEM,W (+12),1,36:19,8,18,.444,5,12,.417,0,0,,0,1,1,11,4,0,5,1,21,18.2,+8,.583,.583,0.0,3.1,1.8,51.1,6.0,0.0,21.7,31.8,112,103,Stephen Curry
72,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-28&is_playoff_game=N,2017-03-28,GSW,@,HOU,W (+7),1,33:25,11,22,.500,3,11,.273,7,10,.700,2,8,10,7,2,0,6,5,32,22.5,+9,.606,.568,8.0,25.0,17.5,34.4,2.8,0.0,18.5,41.9,108,101,Stephen Curry
73,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-29&is_playoff_game=N,2017-03-29,GSW,@,SAS,W (+12),1,35:08,9,20,.450,4,8,.500,7,7,1.000,1,3,4,11,1,0,2,5,29,24.9,+6,.628,.550,3.8,10.0,7.1,48.9,1.5,0.0,8.0,32.7,139,112,Stephen Curry
74,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-31&is_playoff_game=N,2017-03-31,GSW,,HOU,W (+9),1,34:46,8,18,.444,4,9,.444,4,5,.800,3,4,7,5,2,0,2,4,24,19.4,+14,.594,.556,9.6,11.5,10.6,21.6,3.0,0.0,9.0,27.6,125,109,Stephen Curry
75,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-04-02&is_playoff_game=N,2017-04-02,GSW,,WAS,W (+24),1,35:33,15,22,.682,9,14,.643,3,3,1.000,0,1,1,8,1,0,1,3,42,37.3,+26,.901,.886,0.0,3.1,1.6,36.3,1.3,0.0,4.1,28.4,173,116,Stephen Curry
76,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-04-04&is_playoff_game=N,2017-04-04,GSW,,MIN,W (+14),1,29:53,7,18,.389,3,8,.375,2,4,.500,0,3,3,9,3,2,3,2,19,16.2,+13,.481,.472,0.0,9.4,5.4,44.1,4.9,4.2,13.2,34.0,102,104,Stephen Curry
77,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-04-05&is_playoff_game=N,2017-04-05,GSW,@,PHO,W (+9),1,35:11,15,25,.600,8,12,.667,4,7,.571,0,4,4,11,2,2,3,0,42,38.6,+25,.748,.760,0.0,10.5,5.8,61.2,2.6,3.6,9.7,37.0,141,107,Stephen Curry
78,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-04-10&is_playoff_game=N,2017-04-10,GSW,,UTA,L (-6),1,29:57,9,16,.563,6,8,.750,4,5,.800,1,3,4,4,1,0,1,1,28,24.0,+9,.769,.750,3.7,10.0,7.0,26.1,1.7,0.0,5.2,30.6,145,115,Stephen Curry
79,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-04-12&is_playoff_game=N,2017-04-12,GSW,,LAL,W (+15),1,28:27,6,17,.353,5,14,.357,3,4,.750,0,5,5,8,2,0,6,1,20,12.8,+27,.533,.500,0.0,16.5,9.0,43.7,3.3,0.0,24.2,34.9,98,92,Stephen Curry
1,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-04-16&is_playoff_game=Y,2017-04-16,GSW,,POR,W (+12),1,35:45,9,19,.474,3,8,.375,8,8,1.000,1,4,5,4,1,1,5,5,29,18.7,+5,.644,.553,3.7,11.4,8.1,17.4,1.3,2.1,18.2,33.8,114,111,Stephen Curry
2,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-04-19&is_playoff_game=Y,2017-04-19,GSW,,POR,W (+29),1,30:49,6,18,.333,4,12,.333,3,5,.600,0,5,5,6,4,1,4,1,19,14.0,+32,.470,.444,0.0,14.4,7.7,30.5,6.0,2.8,16.5,31.8,88,70,Stephen Curry
3,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-04-22&is_playoff_game=Y,2017-04-22,GSW,@,POR,W (+6),1,38:42,10,25,.400,5,14,.357,9,10,.900,1,3,4,8,2,1,1,1,34,28.6,+13,.578,.500,2.6,7.9,5.3,36.0,2.4,2.2,3.3,33.2,122,111,Stephen Curry
4,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-04-24&is_playoff_game=Y,2017-04-24,GSW,@,POR,W (+25),1,29:43,12,20,.600,7,11,.636,6,7,.857,2,5,7,8,1,0,4,0,37,32.9,+29,.802,.775,8.5,17.6,13.5,48.5,1.6,0.0,14.8,40.5,143,106,Stephen Curry
6,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-05-04&is_playoff_game=Y,2017-05-04,GSW,,UTA,W (+11),1,38:10,8,15,.533,5,8,.625,2,2,1.000,1,3,4,6,2,0,3,3,23,19.3,+14,.724,.700,2.9,8.8,5.8,23.6,2.5,0.0,15.9,21.4,125,106,Stephen Curry
7,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-05-06&is_playoff_game=Y,2017-05-06,GSW,@,UTA,W (+11),1,36:30,6,20,.300,3,11,.273,8,9,.889,0,5,5,4,0,0,0,2,23,14.5,+17,.480,.375,0.0,13.7,7.1,18.1,0.0,0.0,0.0,31.2,108,102,Stephen Curry
8,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-05-08&is_playoff_game=Y,2017-05-08,GSW,@,UTA,W (+26),1,35:21,9,15,.600,4,10,.400,8,8,1.000,1,4,5,7,0,1,2,2,30,27.8,+33,.810,.733,3.6,10.1,7.4,30.9,0.0,2.2,9.7,26.1,153,101,Stephen Curry
9,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-05-14&is_playoff_game=Y,2017-05-14,GSW,,SAS,W (+2),1,39:11,14,26,.538,7,16,.438,5,7,.714,2,5,7,3,3,0,3,0,40,31.6,+8,.688,.673,6.1,15.3,10.7,16.8,3.9,0.0,9.4,34.3,139,115,Stephen Curry
10,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-05-16&is_playoff_game=Y,2017-05-16,GSW,,SAS,W (+36),1,30:33,8,13,.615,6,9,.667,7,7,1.000,1,6,7,7,3,0,2,3,29,30.3,+24,.902,.846,4.8,16.8,12.4,29.4,4.6,0.0,11.1,25.1,164,93,Stephen Curry
11,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-05-20&is_playoff_game=Y,2017-05-20,GSW,@,SAS,W (+12),1,33:30,8,15,.533,3,7,.429,2,2,1.000,1,4,5,3,6,0,5,3,21,17.5,+20,.661,.633,3.6,11.9,8.1,12.4,8.3,0.0,23.9,26.1,105,94,Stephen Curry
12,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-05-22&is_playoff_game=Y,2017-05-22,GSW,@,SAS,W (+14),1,33:54,14,24,.583,5,13,.385,3,3,1.000,0,5,5,6,0,0,6,2,36,23.7,+15,.711,.688,0.0,11.8,7.5,30.2,0.0,0.0,19.2,38.9,114,112,Stephen Curry
13,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-06-01&is_playoff_game=Y,2017-06-01,GSW,,CLE,W (+22),1,34:29,11,22,.500,6,11,.545,0,0,,1,5,6,10,3,0,2,3,28,26.0,+20,.636,.636,2.4,13.6,7.7,46.9,4.2,0.0,8.3,28.5,126,89,Stephen Curry
14,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-06-04&is_playoff_game=Y,2017-06-04,GSW,,CLE,W (+19),1,36:15,7,17,.412,4,11,.364,14,14,1.000,2,8,10,11,1,0,8,3,32,26.2,+21,.691,.529,6.5,20.0,14.1,39.7,1.2,0.0,25.7,34.5,122,107,Stephen Curry
15,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-06-07&is_playoff_game=Y,2017-06-07,GSW,@,CLE,W (+5),1,39:22,8,19,.421,5,9,.556,5,5,1.000,5,8,13,6,2,0,1,3,26,25.8,+11,.613,.553,17.4,21.2,19.6,24.2,2.4,0.0,4.5,24.3,139,111,Stephen Curry
16,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-06-09&is_playoff_game=Y,2017-06-09,GSW,@,CLE,L (-21),1,37:45,4,13,.308,2,9,.222,4,5,.800,1,4,5,10,2,0,4,2,14,12.2,-25,.461,.385,2.8,14.5,7.8,37.5,2.6,0.0,20.8,21.3,103,141,Stephen Curry
17,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-06-12&is_playoff_game=Y,2017-06-12,GSW,,CLE,W (+9),1,40:48,10,20,.500,2,9,.222,12,15,.800,2,4,6,10,3,0,4,3,34,30.2,+3,.639,.550,5.7,11.5,8.6,34.4,3.6,0.0,13.1,31.2,133,118,Stephen Curry
