game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
69,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-26&is_playoff_game=N,2017-03-26,GSW,,MEM,W (+12),1,34:54,3,8,.375,1,2,.500,2,4,.500,1,5,6,4,2,1,3,4,9,6.9,+9,.461,.438,4.4,16.0,11.2,15.8,3.1,2.5,23.5,18.4,93,103,Draymond Green
70,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-28&is_playoff_game=N,2017-03-28,GSW,@,HOU,W (+7),1,33:25,9,15,.600,1,6,.167,0,0,,3,6,9,4,3,0,2,3,19,18.6,+5,.633,.633,12.0,18.7,15.8,17.9,4.3,0.0,11.8,22.0,121,100,Draymond Green
71,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-29&is_playoff_game=N,2017-03-29,GSW,@,SAS,W (+12),1,33:59,2,4,.500,0,1,.000,0,0,,1,5,6,4,2,0,7,2,4,1.2,-2,.500,.500,3.9,17.2,11.0,14.1,3.1,0.0,63.6,14.8,56,105,Draymond Green
72,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-31&is_playoff_game=N,2017-03-31,GSW,,HOU,W (+9),1,34:46,2,11,.182,0,3,.000,2,2,1.000,1,5,6,8,1,3,3,1,6,6.6,+15,.253,.182,3.2,14.4,9.1,27.4,1.5,7.7,20.2,18.5,77,107,Draymond Green
73,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-04-02&is_playoff_game=N,2017-04-02,GSW,,WAS,W (+24),1,35:27,3,8,.375,1,3,.333,4,6,.667,0,11,11,13,1,1,4,2,11,15.1,+28,.517,.438,0.0,34.6,18.2,38.3,1.3,2.1,27.3,17.2,116,107,Draymond Green
74,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-04-04&is_playoff_game=N,2017-04-04,GSW,,MIN,W (+14),1,28:06,2,6,.333,0,2,.000,2,2,1.000,0,1,1,5,1,1,2,1,6,5.7,+8,.436,.333,0.0,3.3,1.9,21.0,1.7,2.2,22.5,14.1,96,114,Draymond Green
75,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-04-08&is_playoff_game=N,2017-04-08,GSW,,NOP,W (+22),1,21:02,4,8,.500,3,6,.500,2,2,1.000,2,6,8,3,0,2,1,2,13,13.9,+17,.732,.688,10.9,30.4,21.0,17.2,0.0,7.0,10.1,20.1,147,99,Draymond Green
76,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-04-10&is_playoff_game=N,2017-04-10,GSW,,UTA,L (-6),1,24:34,2,7,.286,1,4,.250,0,0,,0,4,4,3,2,1,2,2,5,4.1,-13,.357,.357,0.0,16.3,8.6,16.7,4.2,3.4,22.2,17.5,70,105,Draymond Green
1,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-04-16&is_playoff_game=Y,2017-04-16,GSW,,POR,W (+12),1,36:57,6,10,.600,3,4,.750,4,7,.571,1,11,12,9,3,5,1,4,19,27.4,+15,.726,.750,3.6,30.4,18.8,33.2,3.9,10.3,7.1,16.7,154,93,Draymond Green
2,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-04-19&is_playoff_game=Y,2017-04-19,GSW,,POR,W (+29),1,30:17,1,5,.200,1,3,.333,3,4,.750,1,11,12,10,0,3,4,3,6,10.4,+16,.444,.300,3.4,32.3,18.8,41.3,0.0,8.5,37.2,14.4,94,73,Draymond Green
3,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-04-22&is_playoff_game=Y,2017-04-22,GSW,@,POR,W (+6),1,40:03,2,6,.333,2,5,.400,3,4,.750,1,7,8,7,2,6,2,4,9,15.5,+3,.580,.500,2.6,17.9,10.2,22.3,2.3,12.6,20.5,10.3,117,101,Draymond Green
4,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-04-24&is_playoff_game=Y,2017-04-24,GSW,@,POR,W (+25),1,33:24,7,11,.636,5,8,.625,2,4,.500,0,6,6,4,2,3,2,2,21,21.2,+38,.823,.864,0.0,18.7,10.3,16.0,2.9,9.4,13.6,19.7,139,96,Draymond Green
5,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-05-02&is_playoff_game=Y,2017-05-02,GSW,,UTA,W (+12),1,34:14,5,10,.500,2,5,.400,5,7,.714,0,8,8,6,2,2,0,2,17,20.4,+19,.650,.600,0.0,28.0,13.8,25.5,3.1,5.3,0.0,18.7,138,96,Draymond Green
6,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-05-04&is_playoff_game=Y,2017-05-04,GSW,,UTA,W (+11),1,35:32,7,13,.538,5,8,.625,2,3,.667,1,6,7,6,4,1,4,3,21,20.5,+10,.733,.731,3.1,18.8,11.0,24.9,5.4,2.6,21.8,22.3,116,95,Draymond Green
7,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-05-06&is_playoff_game=Y,2017-05-06,GSW,@,UTA,W (+11),1,37:43,4,8,.500,0,3,.000,1,3,.333,0,10,10,5,1,1,0,3,9,11.2,+3,.483,.500,0.0,26.5,13.7,19.9,1.4,2.3,0.0,11.7,116,94,Draymond Green
8,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-05-08&is_playoff_game=Y,2017-05-08,GSW,@,UTA,W (+26),1,35:19,5,11,.455,3,5,.600,4,4,1.000,1,9,10,11,2,0,1,3,17,22.2,+19,.666,.591,3.6,22.7,14.8,41.3,2.8,0.0,7.3,17.5,147,93,Draymond Green
9,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-05-14&is_playoff_game=Y,2017-05-14,GSW,,SAS,W (+2),1,36:36,3,6,.500,0,1,.000,3,3,1.000,3,4,7,7,2,0,4,5,9,10.2,+3,.615,.500,9.8,13.1,11.5,26.2,2.8,0.0,35.3,13.0,114,118,Draymond Green
10,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-05-16&is_playoff_game=Y,2017-05-16,GSW,,SAS,W (+36),1,27:37,4,10,.400,2,6,.333,3,4,.750,0,9,9,6,2,2,1,1,13,16.1,+20,.553,.500,0.0,27.9,17.6,24.2,3.4,4.5,7.8,19.6,123,86,Draymond Green
11,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-05-20&is_playoff_game=Y,2017-05-20,GSW,@,SAS,W (+12),1,33:51,4,6,.667,0,0,,2,3,.667,2,5,7,7,1,2,3,5,10,12.2,+22,.683,.667,7.1,14.8,11.3,24.6,1.4,3.9,29.1,12.8,125,105,Draymond Green
12,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-05-22&is_playoff_game=Y,2017-05-22,GSW,@,SAS,W (+14),1,34:05,5,10,.500,2,5,.400,4,6,.667,0,8,8,8,2,0,2,3,16,17.0,+20,.633,.600,0.0,18.8,11.9,27.5,2.6,0.0,13.7,18.1,128,104,Draymond Green
13,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-06-01&is_playoff_game=Y,2017-06-01,GSW,,CLE,W (+22),1,36:09,3,12,.250,1,5,.200,2,3,.667,1,10,11,2,2,1,2,4,9,5.6,+12,.338,.292,2.3,26.0,13.4,6.5,2.7,2.4,13.1,17.4,71,85,Draymond Green
14,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-06-04&is_playoff_game=Y,2017-06-04,GSW,,CLE,W (+19),1,24:39,4,8,.500,3,6,.500,1,2,.500,0,6,6,6,1,0,3,5,12,9.6,+14,.676,.688,0.0,22.0,12.4,30.6,1.8,0.0,25.3,19.3,115,105,Draymond Green
15,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-06-07&is_playoff_game=Y,2017-06-07,GSW,@,CLE,W (+5),1,32:54,3,9,.333,0,3,.000,2,2,1.000,1,7,8,7,1,1,4,5,8,6.3,+14,.405,.333,4.2,22.2,14.4,28.7,1.5,3.2,28.8,18.2,89,111,Draymond Green
16,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-06-09&is_playoff_game=Y,2017-06-09,GSW,@,CLE,L (-21),1,39:29,6,16,.375,1,6,.167,3,4,.750,5,9,14,4,2,1,3,4,16,13.9,-19,.450,.406,13.2,31.3,21.0,15.3,2.5,2.9,14.5,22.0,103,135,Draymond Green
17,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-06-12&is_playoff_game=Y,2017-06-12,GSW,,CLE,W (+9),1,43:43,3,10,.300,2,5,.400,2,4,.500,3,9,12,5,2,0,0,4,10,12.1,+19,.425,.400,8.0,24.1,16.1,12.9,2.2,0.0,0.0,11.2,127,118,Draymond Green
