game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
12,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-11-18&is_playoff_game=N,2016-11-18,CLE,,DET,W (+23),0,16:50,3,5,.600,2,3,.667,1,1,1.000,0,0,0,2,0,0,0,2,9,7.3,-1,.827,.800,0.0,0.0,0.0,18.1,0.0,0.0,0.0,15.2,164,97,Iman Shumpert
13,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-11-23&is_playoff_game=N,2016-11-23,CLE,,POR,W (+12),0,16:32,2,4,.500,2,3,.667,0,0,,1,1,2,2,0,0,1,5,6,3.4,+2,.750,.750,7.6,7.1,7.3,13.8,0.0,0.0,20.0,13.0,137,133,Iman Shumpert
14,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-11-25&is_playoff_game=N,2016-11-25,CLE,,DAL,W (+38),0,11:23,1,3,.333,1,3,.333,2,2,1.000,0,3,3,2,0,1,1,1,5,4.9,+16,.644,.500,0.0,25.8,14.7,21.7,0.0,7.5,20.5,18.8,124,90,Iman Shumpert
15,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-11-29&is_playoff_game=N,2016-11-29,CLE,@,MIL,L (-17),0,17:19,1,3,.333,0,2,.000,0,0,,2,0,2,0,1,0,1,0,2,1.7,-22,.333,.333,13.9,0.0,7.1,0.0,2.8,0.0,25.0,10.3,77,120,Iman Shumpert
16,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-01&is_playoff_game=N,2016-12-01,CLE,,LAC,L (-19),0,20:17,1,4,.250,0,2,.000,2,2,1.000,0,2,2,0,0,1,0,1,4,2.5,-11,.410,.250,0.0,10.8,5.7,0.0,0.0,4.1,0.0,11.1,89,122,Iman Shumpert
17,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-02&is_playoff_game=N,2016-12-02,CLE,@,CHI,L (-6),0,19:22,4,6,.667,1,2,.500,0,0,,0,3,3,3,1,0,2,2,9,7.6,+4,.750,.750,0.0,17.3,9.1,21.2,2.6,0.0,25.0,18.8,113,110,Iman Shumpert
18,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-05&is_playoff_game=N,2016-12-05,CLE,@,TOR,W (+4),0,20:28,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,5,2,0.4,-12,1.000,1.000,0.0,0.0,0.0,6.2,0.0,0.0,0.0,2.1,210,128,Iman Shumpert
19,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-07&is_playoff_game=N,2016-12-07,CLE,@,NYK,W (+32),0,23:24,4,8,.500,4,6,.667,2,2,1.000,0,6,6,1,2,0,3,4,14,9.9,+3,.788,.750,0.0,25.1,13.8,6.7,4.4,0.0,25.3,23.1,112,92,Iman Shumpert
20,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-09&is_playoff_game=N,2016-12-09,CLE,,MIA,W (+30),0,21:15,4,8,.500,2,4,.500,0,0,,0,4,4,1,1,0,1,1,10,7.5,+14,.625,.625,0.0,15.3,9.7,6.1,2.6,0.0,11.1,19.9,119,92,Iman Shumpert
21,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-10&is_playoff_game=N,2016-12-10,CLE,,CHO,W (+11),0,32:09,5,8,.625,4,6,.667,2,2,1.000,0,5,5,2,1,0,1,2,16,14.5,+22,.901,.875,0.0,16.6,9.4,8.6,1.6,0.0,10.1,14.4,158,110,Iman Shumpert
22,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-13&is_playoff_game=N,2016-12-13,CLE,,MEM,W (+17),0,23:56,2,5,.400,1,3,.333,0,0,,0,2,2,2,0,1,2,2,5,2.2,+8,.500,.500,0.0,8.5,4.5,12.2,0.0,3.1,28.6,13.0,82,95,Iman Shumpert
23,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-14&is_playoff_game=N,2016-12-14,CLE,@,MEM,L (-8),0,22:16,2,5,.400,0,2,.000,1,2,.500,0,5,5,3,0,0,5,0,5,0.5,-3,.425,.400,0.0,22.9,11.3,27.3,0.0,0.0,46.0,23.3,56,105,Iman Shumpert
24,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-17&is_playoff_game=N,2016-12-17,CLE,,LAL,W (+11),0,29:11,3,9,.333,1,6,.167,1,1,1.000,2,2,4,1,0,0,1,4,8,3.0,+8,.424,.389,7.8,7.7,7.7,4.0,0.0,0.0,9.6,16.4,97,125,Iman Shumpert
25,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-20&is_playoff_game=N,2016-12-20,CLE,@,MIL,W (+6),0,32:36,2,8,.250,1,4,.250,1,2,.500,0,4,4,2,1,0,0,1,6,4.0,+10,.338,.313,0.0,14.5,6.9,9.6,1.6,0.0,0.0,12.8,83,107,Iman Shumpert
26,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-21&is_playoff_game=N,2016-12-21,CLE,,MIL,W (+11),0,29:00,3,7,.429,3,4,.750,1,2,.500,0,3,3,4,1,1,0,1,10,10.9,-1,.635,.643,0.0,12.7,6.1,17.4,1.8,3.0,0.0,12.3,141,109,Iman Shumpert
27,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-23&is_playoff_game=N,2016-12-23,CLE,,BRK,W (+20),0,18:12,3,9,.333,1,5,.200,0,0,,0,3,3,1,0,0,1,1,7,2.1,+4,.389,.389,0.0,16.8,8.3,7.1,0.0,0.0,10.0,21.9,75,101,Iman Shumpert
28,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-25&is_playoff_game=N,2016-12-25,CLE,,GSW,W (+1),0,29:12,1,9,.111,1,5,.200,4,4,1.000,3,2,5,2,1,1,1,3,7,4.7,-2,.325,.167,9.0,10.6,9.6,9.3,1.6,3.5,8.5,16.0,92,110,Iman Shumpert
29,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-26&is_playoff_game=N,2016-12-26,CLE,@,DET,L (-16),0,32:46,4,10,.400,1,3,.333,2,2,1.000,0,1,1,2,3,0,4,0,11,6.3,-24,.506,.450,0.0,3.1,1.6,12.1,4.5,0.0,26.9,19.8,78,107,Iman Shumpert
30,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-29&is_playoff_game=N,2016-12-29,CLE,,BOS,W (+6),0,29:35,2,6,.333,1,4,.250,1,2,.500,2,0,2,1,1,0,0,3,6,4.1,-6,.436,.417,9.0,0.0,4.3,4.1,1.7,0.0,0.0,9.7,121,123,Iman Shumpert
31,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2016-12-31&is_playoff_game=N,2016-12-31,CLE,@,CHO,W (+12),0,21:23,2,6,.333,0,2,.000,0,0,,1,2,3,1,1,0,1,5,4,0.6,-2,.333,.333,6.1,12.1,9.1,5.8,2.5,0.0,14.3,15.4,78,121,Iman Shumpert
32,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2017-01-02&is_playoff_game=N,2017-01-02,CLE,,NOP,W (+8),0,31:17,1,7,.143,0,3,.000,1,2,.500,2,2,4,1,1,1,0,1,3,2.1,+20,.190,.143,6.4,5.8,6.1,4.7,1.6,2.5,0.0,10.9,62,89,Iman Shumpert
33,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2017-01-04&is_playoff_game=N,2017-01-04,CLE,,CHI,L (-12),0,23:46,1,5,.200,0,1,.000,2,3,.667,1,2,3,2,0,0,1,0,4,2.2,-8,.316,.200,4.3,10.1,7.0,12.6,0.0,0.0,13.7,13.6,82,124,Iman Shumpert
34,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2017-01-06&is_playoff_game=N,2017-01-06,CLE,@,BRK,W (+8),0,29:55,2,3,.667,0,1,.000,4,4,1.000,0,1,1,2,1,0,0,1,8,9.0,-12,.840,.667,0.0,3.1,1.6,9.2,1.5,0.0,0.0,6.4,180,105,Iman Shumpert
35,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2017-01-08&is_playoff_game=N,2017-01-08,CLE,@,PHO,W (+4),0,26:11,4,7,.571,2,4,.500,0,0,,0,3,3,1,1,2,0,0,10,10.7,+10,.714,.714,0.0,14.5,7.4,5.0,1.9,6.1,0.0,11.6,163,120,Iman Shumpert
36,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2017-01-10&is_playoff_game=N,2017-01-10,CLE,@,UTA,L (-8),0,21:17,1,5,.200,0,2,.000,0,0,,1,1,2,0,0,0,0,3,2,-1.3,-10,.200,.200,4.7,5.6,5.1,0.0,0.0,0.0,0.0,10.1,57,112,Iman Shumpert
37,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2017-01-11&is_playoff_game=N,2017-01-11,CLE,@,POR,L (-16),0,25:43,3,5,.600,0,1,.000,0,2,.000,0,2,2,2,0,0,0,2,6,4.1,-10,.510,.600,0.0,7.8,3.8,16.7,0.0,0.0,0.0,10.0,112,116,Iman Shumpert
38,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2017-01-13&is_playoff_game=N,2017-01-13,CLE,@,SAC,W (+12),1,26:06,6,9,.667,4,6,.667,0,0,,0,0,0,0,2,0,0,0,16,14.1,+9,.889,.889,0.0,0.0,0.0,0.0,3.8,0.0,0.0,15.2,167,112,Iman Shumpert
39,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2017-01-16&is_playoff_game=N,2017-01-16,CLE,@,GSW,L (-35),1,29:38,5,10,.500,2,5,.400,3,4,.750,0,9,9,0,3,0,1,0,15,14.3,-23,.638,.600,0.0,37.4,15.7,0.0,4.7,0.0,7.8,18.0,117,109,Iman Shumpert
40,/play-index/pgl_cum_stats.cgi?player=shumpim01&year=2017&date_game=2017-01-19&is_playoff_game=N,2017-01-19,CLE,,PHO,W (+15),1,29:40,6,8,.750,5,6,.833,0,0,,1,1,2,1,1,1,0,5,17,15.2,+12,1.063,1.063,4.6,3.4,3.9,4.9,1.7,2.5,0.0,12.3,193,109,Iman Shumpert
