game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
63,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-11&is_playoff_game=N,2017-03-11,CLE,@,ORL,W (+12),1,26:42,1,6,.167,1,4,.250,0,0,,1,3,4,2,0,1,1,4,3,0.3,+10,.250,.250,3.8,9.5,6.9,8.7,0.0,2.4,14.3,11.9,70,110,Richard Jefferson
64,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-12&is_playoff_game=N,2017-03-12,CLE,@,HOU,L (-5),1,31:10,6,6,1.000,4,4,1.000,0,0,,0,3,3,1,0,0,0,3,16,14.6,+3,1.333,1.333,0.0,8.6,5.1,4.7,0.0,0.0,0.0,9.2,264,131,Richard Jefferson
65,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-14&is_playoff_game=N,2017-03-14,CLE,,DET,W (+32),1,25:35,5,9,.556,4,7,.571,2,3,.667,0,2,2,1,2,0,1,2,16,12.8,+19,.775,.778,0.0,6.9,4.4,5.1,4.0,0.0,8.8,22.1,131,101,Richard Jefferson
66,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-16&is_playoff_game=N,2017-03-16,CLE,,UTA,W (+8),0,27:56,0,4,.000,0,3,.000,0,0,,0,4,4,0,1,0,0,3,0,-1.8,+1,.000,.000,0.0,13.5,6.9,0.0,1.9,0.0,0.0,6.6,0,89,Richard Jefferson
67,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-18&is_playoff_game=N,2017-03-18,CLE,@,LAC,L (-30),0,27:40,4,9,.444,2,5,.400,2,3,.667,0,6,6,1,0,0,0,2,12,8.6,-20,.581,.556,0.0,24.2,11.1,6.9,0.0,0.0,0.0,17.8,115,113,Richard Jefferson
68,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-19&is_playoff_game=N,2017-03-19,CLE,@,LAL,W (+5),0,29:00,3,4,.750,0,1,.000,1,2,.500,0,5,5,1,1,0,0,3,7,7.0,+1,.717,.750,0.0,18.8,9.9,4.1,1.8,0.0,0.0,7.6,152,126,Richard Jefferson
69,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-22&is_playoff_game=N,2017-03-22,CLE,@,DEN,L (-13),0,16:01,0,1,.000,0,1,.000,0,0,,0,2,2,2,0,0,1,1,0,-0.1,0,.000,.000,0.0,14.6,7.3,13.9,0.0,0.0,50.0,5.9,56,137,Richard Jefferson
70,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-24&is_playoff_game=N,2017-03-24,CLE,@,CHO,W (+7),0,15:33,2,2,1.000,1,1,1.000,0,0,,0,4,4,0,0,0,0,1,5,5.2,+15,1.250,1.250,0.0,25.2,15.4,0.0,0.0,0.0,0.0,6.4,250,113,Richard Jefferson
71,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-25&is_playoff_game=N,2017-03-25,CLE,,WAS,L (-12),0,18:03,3,5,.600,1,2,.500,3,5,.600,0,1,1,2,1,0,0,1,10,9.2,0,.694,.700,0.0,8.3,3.7,16.1,2.9,0.0,0.0,17.7,152,136,Richard Jefferson
72,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-27&is_playoff_game=N,2017-03-27,CLE,@,SAS,L (-29),0,21:45,1,5,.200,1,3,.333,2,2,1.000,1,2,3,2,0,0,1,1,5,3.2,-15,.425,.300,4.3,10.8,7.2,15.3,0.0,0.0,14.5,14.5,89,116,Richard Jefferson
