date,team,opp,mpg,orig_ppg,orig_scaled,opp_orig_scaled,diff_orig,pred_scaled,opp_pred_scaled,diff_pred
2017-01-31,SAS,OKC,268.909,129.066666667,115.191384446,106.401346112,-8.7900383344,116.91755558,104.9366762,-11.9808793803
2017-01-31,TOR,NOP,231.8315,102.25,105.852742186,103.926017994,-1.92672419182,107.956760324,104.241268053,-3.71549227118
2017-01-31,WAS,NYK,252.455666667,116.219047619,110.485028111,97.7340798159,-12.7509482956,110.959994837,93.7308256412,-17.2291691959
2017-02-01,ATL,MIA,261.068452381,113.096428571,103.969447896,108.729738693,4.76029079654,103.167076369,108.89945885,5.73238248169
2017-02-01,BOS,TOR,236.429,110.676190476,112.347832602,87.9564434782,-24.3913891239,111.1521255,89.5067171915,-21.6454083088
2017-02-01,BRK,NYK,259.752047619,113.566666667,104.930837889,100.232340542,-4.69849734696,104.775583017,101.066695552,-3.70888746497
2017-02-01,CHI,OKC,286.456428571,119.523809524,100.139886644,95.9779228315,-4.16196381292,96.3219272377,95.9094949959,-0.412432241778
2017-02-01,CHO,GSW,250.165833333,108.9,104.47469845,124.265251989,19.7905535394,103.750576229,133.201621857,29.4510456275
2017-02-01,CLE,MIN,247.956666667,114.75,111.067794104,109.101614324,-1.96617978021,110.426776272,105.655076646,-4.77169962617
2017-02-01,DAL,PHI,248.088,108.65,105.107864951,111.9714436,6.86357864933,104.162733915,107.721710127,3.55897621232
2017-02-01,DEN,MEM,239.873333333,111.366666667,111.425474556,104.598325493,-6.82714906283,114.634499421,103.663688785,-10.9708106361
2017-02-01,DET,NOP,258.1485,115.35,107.240599887,107.231096564,-0.00950332287071,108.822304537,107.801464427,-1.02084010984
2017-02-01,GSW,CHO,219.916666667,113.866666667,124.265251989,104.47469845,-19.7905535394,133.201621857,103.750576229,-29.4510456275
2017-02-01,IND,ORL,245.464166667,109.702380952,107.260345924,100.109882092,-7.15046383152,107.143456761,97.9944484978,-9.1490082628
2017-02-01,LAC,PHO,261.1575,118.8,109.175497545,108.075983497,-1.09951404751,107.756426502,104.788829143,-2.96759735932
2017-02-01,MEM,DEN,272.776833333,118.883333333,104.598325493,111.425474556,6.82714906283,103.663688785,114.634499421,10.9708106361
2017-02-01,MIA,ATL,269.880166667,122.266666667,108.729738693,103.969447896,-4.76029079654,108.89945885,103.167076369,-5.73238248169
2017-02-01,MIL,UTA,227.0725,92.05,97.2905129419,92.7791574903,-4.51135545162,91.2202093711,93.5813804921,2.36117112093
2017-02-01,MIN,CLE,261.554333333,118.9,109.101614324,111.067794104,1.96617978021,105.655076646,110.426776272,4.77169962617
2017-02-01,NOP,DET,235.155666667,105.066666667,107.231096564,107.240599887,0.00950332287071,107.801464427,108.822304537,1.02084010984
2017-02-01,NYK,BRK,253.650666667,105.933333333,100.232340542,104.930837889,4.69849734696,101.066695552,104.775583017,3.70888746497
2017-02-01,OKC,CHI,249.307333333,99.7,95.9779228315,100.139886644,4.16196381292,95.9094949959,96.3219272377,0.412432241778
2017-02-01,ORL,IND,242.305178571,101.071428571,100.109882092,107.260345924,7.15046383152,97.9944484978,107.143456761,9.1490082628
2017-02-01,PHI,DAL,235.417166667,109.833333333,111.9714436,105.107864951,-6.86357864933,107.721710127,104.162733915,-3.55897621232
2017-02-01,PHO,LAC,239.77575,107.975,108.075983497,109.175497545,1.09951404751,104.788829143,107.756426502,2.96759735932
2017-02-01,TOR,BOS,238.82925,87.5273809524,87.9564434782,112.347832602,24.3913891239,89.5067171915,111.1521255,21.6454083088
2017-02-01,UTA,MIL,248.978333333,96.25,92.7791574903,97.2905129419,4.51135545162,93.5813804921,91.2202093711,-2.36117112093
2017-02-02,ATL,HOU,220.533666667,98.5,107.194517542,107.248469844,0.0539523023503,108.439793705,102.643267083,-5.79652662191
2017-02-02,GSW,LAC,198.489333333,108.633333333,131.352146547,112.566563091,-18.7855834555,140.979228369,109.374059237,-31.605169132
2017-02-02,HOU,ATL,232.656,103.966666667,107.248469844,107.194517542,-0.0539523023503,102.643267083,108.439793705,5.79652662191
2017-02-02,LAC,GSW,243.056190476,114.0,112.566563091,131.352146547,18.7855834555,109.374059237,140.979228369,31.605169132
2017-02-02,LAL,WAS,260.105,106.833333333,98.5755752485,114.086314301,15.5107390521,93.3011695346,113.968632394,20.6674628597
2017-02-02,PHI,SAS,187.6475,81.1666666667,103.811668154,104.831046202,1.01937804741,107.849847932,103.580710443,-4.26913748899
2017-02-02,SAS,PHI,243.439333333,106.333333333,104.831046202,103.811668154,-1.01937804741,103.580710443,107.849847932,4.26913748899
2017-02-02,WAS,LAL,236.137,112.25,114.086314301,98.5755752485,-15.5107390521,113.968632394,93.3011695346,-20.6674628597
2017-02-03,BOS,LAL,253.176666667,119.916666667,113.675562519,101.318524157,-12.3570383616,110.017258313,94.8462931874,-15.1709651253
2017-02-03,BRK,IND,233.310309524,96.3119047619,99.0734493904,106.570030038,7.49658064733,99.1205551227,103.701149207,4.58059408428
2017-02-03,CHI,HOU,225.0195,92.35,98.4981301621,103.273286892,4.7751567304,94.2226826995,93.7337688524,-0.488913847115
2017-02-03,DAL,POR,222.137142857,93.0238095238,100.504193034,103.292924721,2.78873168718,100.627140495,103.115508327,2.4883678319
2017-02-03,DEN,MIL,247.2715,119.05,115.549102909,94.8898599839,-20.6592429252,117.739080521,90.5151454714,-27.2239350499
2017-02-03,DET,MIN,247.918333333,113.0,109.390861238,111.137651543,1.74679030511,109.800183662,107.109419511,-2.6907641511
2017-02-03,HOU,CHI,232.6255,100.1,103.273286892,98.4981301621,-4.7751567304,93.7337688524,94.2226826995,0.488913847115
2017-02-03,IND,BRK,243.6225,108.178571429,106.570030038,99.0734493904,-7.49658064733,103.701149207,99.1205551227,-4.58059408428
2017-02-03,LAL,BOS,249.154833333,105.183333333,101.318524157,113.675562519,12.3570383616,94.8462931874,110.017258313,15.1709651253
2017-02-03,MEM,OKC,242.6425,113.65,112.412293807,95.4959434112,-16.9163503956,111.898535814,96.622275001,-15.2762608129
2017-02-03,MIL,DEN,252.2925,99.75,94.8898599839,115.549102909,20.6592429252,90.5151454714,117.739080521,27.2239350499
2017-02-03,MIN,DET,227.465666667,105.333333333,111.137651543,109.390861238,-1.74679030511,107.109419511,109.800183662,2.6907641511
2017-02-03,OKC,MEM,221.245,88.0333333333,95.4959434112,112.412293807,16.9163503956,96.622275001,111.898535814,15.2762608129
2017-02-03,ORL,TOR,246.071666667,99.1666666667,96.719790305,93.2092343243,-3.51055598065,94.7869498899,91.4369395188,-3.35001037108
2017-02-03,PHO,SAC,227.96,106.547619048,112.175068308,111.127514464,-1.04755384397,109.066400742,110.310960322,1.2445595792
2017-02-03,POR,DAL,246.715833333,106.183333333,103.292924721,100.504193034,-2.78873168718,103.115508327,100.627140495,-2.4883678319
2017-02-03,SAC,PHO,184.179666667,85.280952381,111.127514464,112.175068308,1.04755384397,110.310960322,109.066400742,-1.2445595792
2017-02-03,TOR,ORL,240.957119048,93.580952381,93.2092343243,96.719790305,3.51055598065,91.4369395188,94.7869498899,3.35001037108
2017-02-04,ATL,ORL,255.446809524,109.007142857,102.415506126,99.7036969504,-2.71180917588,104.143678133,94.9177917364,-9.22588639619
2017-02-04,CHO,UTA,220.364333333,100.7,109.672920451,96.9748035143,-12.6981169372,105.214764276,101.306854198,-3.90791007772
2017-02-04,CLE,NYK,203.133511905,88.3214285714,104.35079204,99.1301863021,-5.22060573801,101.627750179,101.490337416,-0.137412762354
2017-02-04,DEN,SAS,268.746333333,120.376190476,107.500204211,110.754433046,3.25422883461,109.930960536,107.327224644,-2.60373589225
2017-02-04,DET,IND,258.253809524,112.19047619,104.260666417,109.420202137,5.15953571946,105.940206142,106.823262661,0.883056518702
2017-02-04,GSW,SAC,242.687333333,123.1,121.736885046,106.225741844,-15.5111432017,128.245922634,102.638813704,-25.6071089302
2017-02-04,IND,DET,220.685285714,100.614285714,109.420202137,104.260666417,-5.15953571946,106.823262661,105.940206142,-0.883056518702
2017-02-04,MEM,MIN,177.104333333,76.5333333333,103.712877343,99.7944519675,-3.918425376,101.485944898,96.4648466554,-5.02109824275
2017-02-04,MIA,PHI,278.470880952,125.664285714,108.303706543,97.5649787317,-10.7387278112,107.841412551,102.538660915,-5.30275163659
2017-02-04,MIL,PHO,263.473333333,107.916666667,98.3021684674,103.926755477,5.62458700931,94.4636104279,95.1703043243,0.706693896406
2017-02-04,MIN,MEM,215.915238095,89.7797619048,99.7944519675,103.712877343,3.918425376,96.4648466554,101.485944898,5.02109824275
2017-02-04,NOP,WAS,253.473,104.45,98.8981074907,117.242672333,18.3445648422,99.6318252575,114.112972285,14.4811470277
2017-02-04,NYK,CLE,247.466785714,102.214285714,99.1301863021,104.35079204,5.22060573801,101.490337416,101.627750179,0.137412762354
2017-02-04,ORL,ATL,266.377857143,110.661904762,99.7036969504,102.415506126,2.71180917588,94.9177917364,104.143678133,9.22588639619
2017-02-04,PHI,MIA,219.341,89.1666666667,97.5649787317,108.303706543,10.7387278112,102.538660915,107.841412551,5.30275163659
2017-02-04,PHO,MIL,252.524,109.35,103.926755477,98.3021684674,-5.62458700931,95.1703043243,94.4636104279,-0.706693896406
2017-02-04,SAC,GSW,217.655071429,96.3357142857,106.225741844,121.736885046,15.5111432017,102.638813704,128.245922634,25.6071089302
2017-02-04,SAS,DEN,254.509,117.45,110.754433046,107.500204211,-3.25422883461,107.327224644,109.930960536,2.60373589225
2017-02-04,UTA,CHO,238.948666667,96.55,96.9748035143,109.672920451,12.6981169372,101.306854198,105.214764276,3.90791007772
2017-02-04,WAS,NOP,240.015,117.25,117.242672333,98.8981074907,-18.3445648422,114.112972285,99.6318252575,-14.4811470277
2017-02-05,BOS,LAC,248.765,118.833333333,114.646352984,110.741641789,-3.90471119428,111.199224567,105.357886101,-5.8413384665
2017-02-05,BRK,TOR,230.617809524,99.919047619,103.984039559,101.845704422,-2.13833513744,105.605507917,100.431041072,-5.17446684581
2017-02-05,LAC,BOS,235.3225,108.583333333,110.741641789,114.646352984,3.90471119428,105.357886101,111.199224567,5.8413384665
2017-02-05,OKC,POR,221.0615,97.15,105.472911384,105.972037461,0.499126076762,108.951437781,106.59648731,-2.35495047103
2017-02-05,POR,OKC,241.087857143,106.452380952,105.972037461,105.472911384,-0.499126076762,106.59648731,108.951437781,2.35495047103
2017-02-05,TOR,BRK,215.171428571,91.3095238095,101.845704422,103.984039559,2.13833513744,100.431041072,105.605507917,5.17446684581
2017-02-06,ATL,UTA,242.349166667,99.25,98.287938546,95.967813549,-2.32012499692,100.597132818,98.3495143181,-2.24761850022
2017-02-06,CHI,SAC,222.763,97.6,105.152112335,97.2031903803,-7.94892195437,98.4090546419,95.6849350108,-2.72411963111
2017-02-06,CLE,WAS,234.270166667,112.75,115.507665295,112.797809507,-2.70985578844,114.144443782,109.690464512,-4.45397926988
2017-02-06,DAL,DEN,263.006285714,112.5,102.659143399,110.687836103,8.02869270356,97.7727949467,116.780804078,19.0080091312
2017-02-06,DEN,DAL,213.10897619,98.2857142857,110.687836103,102.659143399,-8.02869270356,116.780804078,97.7727949467,-19.0080091312
2017-02-06,DET,PHI,241.5145,99.1,98.4785592583,98.4931326966,0.0145734382449,96.4380872238,98.0567066715,1.61861944773
2017-02-06,IND,OKC,245.729238095,109.038095238,106.49584502,100.523356727,-5.97248829346,104.062443186,104.672443592,0.610000406176
2017-02-06,LAC,TOR,233.5335,109.55,112.583419509,108.96917978,-3.61423972986,106.748339208,105.081492482,-1.6668467267
2017-02-06,LAL,NYK,250.2465,112.4,107.797711457,109.699171081,1.90145962495,102.005098692,112.81350887,10.8084101783
2017-02-06,MEM,SAS,270.681666667,119.666666667,106.10249432,102.158710854,-3.94378346553,105.708075287,102.140664086,-3.56741120148
2017-02-06,MIA,MIN,258.660666667,121.066666667,112.332502558,109.709937523,-2.62256503538,111.882787987,108.859621896,-3.02316609112
2017-02-06,MIN,MIA,230.2435,105.25,109.709937523,112.332502558,2.62256503538,108.859621896,111.882787987,3.02316609112
2017-02-06,NOP,PHO,271.754142857,115.004761905,101.566594595,110.974238527,9.40764393191,103.182051185,108.028025092,4.84597390781
2017-02-06,NYK,LAL,270.995666667,123.866666667,109.699171081,107.797711457,-1.90145962495,112.81350887,102.005098692,-10.8084101783
2017-02-06,OKC,IND,241.126619048,100.995238095,100.523356727,106.49584502,5.97248829346,104.672443592,104.062443186,-0.610000406176
2017-02-06,PHI,DET,286.842333333,117.716666667,98.4931326966,98.4785592583,-0.0145734382449,98.0567066715,96.4380872238,-1.61861944773
2017-02-06,PHO,NOP,252.619761905,116.80952381,110.974238527,101.566594595,-9.40764393191,108.028025092,103.182051185,-4.84597390781
2017-02-06,SAC,CHI,235.959333333,95.5666666667,97.2031903803,105.152112335,7.94892195437,95.6849350108,98.4090546419,2.72411963111
2017-02-06,SAS,MEM,241.193333333,102.666666667,102.158710854,106.10249432,3.94378346553,102.140664086,105.708075287,3.56741120148
2017-02-06,TOR,LAC,257.970714286,117.128571429,108.96917978,112.583419509,3.61423972986,105.081492482,106.748339208,1.6668467267
2017-02-06,UTA,ATL,272.412761905,108.928571429,95.967813549,98.287938546,2.32012499692,98.3495143181,100.597132818,2.24761850022
2017-02-06,WAS,CLE,238.3025,112.0,112.797809507,115.507665295,2.70985578844,109.690464512,114.144443782,4.45397926988
2017-02-07,BRK,CHO,237.096626984,103.359126984,104.624813907,105.1531179,0.528303993102,105.22987457,103.941137268,-1.28873730138
2017-02-07,CHO,BRK,217.016865079,95.0833333333,105.1531179,104.624813907,-0.528303993102,103.941137268,105.22987457,1.28873730138
2017-02-07,DAL,POR,228.102142857,92.9761904762,97.8258486956,101.534817777,3.70896908128,93.4916849142,102.17123594,8.67955102613
2017-02-07,HOU,ORL,250.407666667,117.75,112.855969532,94.420640668,-18.4353288644,108.382533951,90.7812716041,-17.6012623469
2017-02-07,ORL,HOU,251.555166667,98.9666666667,94.420640668,112.855969532,18.4353288644,90.7812716041,108.382533951,17.6012623469
2017-02-07,POR,DAL,244.645142857,103.5,101.534817777,97.8258486956,-3.70896908128,102.17123594,93.4916849142,-8.67955102613
2017-02-08,ATL,DEN,269.4745,118.7,105.716867459,113.560430286,7.84356282775,107.636752048,114.876325722,7.2395736737
2017-02-08,BOS,SAC,270.215047619,118.838095238,105.549794908,93.7129596979,-11.8368352097,104.947302205,90.2508641505,-14.6964380543
2017-02-08,BRK,WAS,260.101,106.4,98.1772465312,115.619909629,17.4426630981,98.4533296528,113.274059581,14.820729928
2017-02-08,CHI,GSW,249.8905,102.416666667,98.3630830304,121.790121468,23.4270384376,91.4478031196,126.997137481,35.549334361
2017-02-08,CLE,IND,255.4555,134.4,126.268567324,104.714728927,-21.5538383971,120.978831056,102.155175316,-18.8236557401
2017-02-08,DEN,ATL,239.016857143,113.095238095,113.560430286,105.716867459,-7.84356282775,114.876325722,107.636752048,-7.2395736737
2017-02-08,DET,LAL,299.930166667,128.683333333,102.970635942,105.903795685,2.93315974277,104.191812432,106.844277577,2.65246514473
2017-02-08,GSW,CHI,248.296,126.0,121.790121468,98.3630830304,-23.4270384376,126.997137481,91.4478031196,-35.549334361
2017-02-08,IND,CLE,237.7125,103.716666667,104.714728927,126.268567324,21.5538383971,102.155175316,120.978831056,18.8236557401
2017-02-08,LAC,NYK,252.71,119.916666667,113.885481382,108.753398544,-5.13208283812,107.756333803,110.280839481,2.52450567873
2017-02-08,LAL,DET,266.9215,117.783333333,105.903795685,102.970635942,-2.93315974277,106.844277577,104.191812432,-2.65246514473
2017-02-08,MEM,PHO,225.129761905,95.130952381,101.414528129,107.581390185,6.16686205579,100.442034968,105.435517763,4.99348279562
2017-02-08,MIA,MIL,225.540416667,98.3095238095,104.612228988,107.801194025,3.18896503727,107.606262332,106.327945893,-1.27831643902
2017-02-08,MIL,MIA,248.309821429,111.533730159,107.801194025,104.612228988,-3.18896503727,106.327945893,107.606262332,1.27831643902
2017-02-08,MIN,TOR,257.2055,110.25,102.874938522,111.076993977,8.20205545518,102.576484311,106.730257536,4.15377322481
2017-02-08,NOP,UTA,235.2535,99.15,101.150461098,98.9752124026,-2.17524869579,103.901291358,99.9035788664,-3.99771249124
2017-02-08,NYK,LAC,239.9925,108.75,108.753398544,113.885481382,5.13208283812,110.280839481,107.756333803,-2.52450567873
2017-02-08,PHI,SAS,247.599333333,107.133333333,103.845190752,113.367987893,9.52279714111,100.886339719,112.619460139,11.7331204198
2017-02-08,PHO,MEM,247.700833333,111.033333333,107.581390185,101.414528129,-6.16686205579,105.435517763,100.442034968,-4.99348279562
2017-02-08,SAC,BOS,219.7775,85.8166666667,93.7129596979,105.549794908,11.8368352097,90.2508641505,104.947302205,14.6964380543
2017-02-08,SAS,PHI,263.425333333,124.433333333,113.367987893,103.845190752,-9.52279714111,112.619460139,100.886339719,-11.7331204198
2017-02-08,TOR,MIN,264.727571429,122.521428571,111.076993977,102.874938522,-8.20205545518,106.730257536,102.576484311,-4.15377322481
2017-02-08,UTA,NOP,274.008,113.0,98.9752124026,101.150461098,2.17524869579,99.9035788664,103.901291358,3.99771249124
2017-02-08,WAS,BRK,203.684642857,98.125,115.619909629,98.1772465312,-17.4426630981,113.274059581,98.4533296528,-14.820729928
2017-02-09,BOS,POR,233.268666667,104.233333333,107.24114969,109.138131853,1.89698216287,109.019938898,113.586461165,4.56652226724
2017-02-09,CHO,HOU,255.864,114.566666667,107.463339899,110.706301145,3.24296124573,106.27720445,105.001059706,-1.27614474328
2017-02-09,CLE,OKC,261.686833333,133.066666667,122.03900209,100.341738247,-21.6972638427,114.82134388,105.385624536,-9.4357193443
2017-02-09,DAL,UTA,248.916261905,104.895238095,101.137856363,101.690904102,0.553047739399,97.6588940818,101.758609119,4.0997150371
2017-02-09,HOU,CHO,222.261190476,102.523809524,110.706301145,107.463339899,-3.24296124573,105.001059706,106.27720445,1.27614474328
2017-02-09,OKC,CLE,243.6075,101.85,100.341738247,122.03900209,21.6972638427,105.385624536,114.82134388,9.4357193443
2017-02-09,ORL,PHI,220.741845238,89.8154761905,97.6512371837,96.0619989839,-1.58923819982,96.8407130061,92.7047276487,-4.13598535738
2017-02-09,PHI,ORL,244.722904762,97.9523809524,96.0619989839,97.6512371837,1.58923819982,92.7047276487,96.8407130061,4.13598535738
2017-02-09,POR,BOS,224.083,101.9,109.138131853,107.24114969,-1.89698216287,113.586461165,109.019938898,-4.56652226724
2017-02-09,UTA,DAL,222.140952381,94.1238095238,101.690904102,101.137856363,-0.553047739399,101.758609119,97.6588940818,-4.0997150371
2017-02-10,ATL,SAC,232.351904762,106.047619048,109.538282449,102.276343657,-7.26193879195,108.32991744,101.160646533,-7.16927090737
2017-02-10,BRK,MIA,263.7295,109.3,99.4655508769,107.976946922,8.51139604489,101.428556409,107.610106601,6.18155019228
2017-02-10,CHI,PHO,296.526333333,137.266666667,111.099744936,106.194156564,-4.90558837108,108.373278156,108.316313137,-0.0569650191381
2017-02-10,DEN,NYK,214.558833333,95.6666666667,107.010276125,111.075084163,4.06480803822,111.963482313,109.83081693,-2.13266538287
2017-02-10,DET,SAS,235.382,101.35,103.338403106,103.208748214,-0.129654892686,108.024181041,100.325048256,-7.69913278491
2017-02-10,GSW,MEM,255.718238095,117.223809524,110.018411261,104.63813237,-5.38027889148,114.911867812,104.166981757,-10.7448860559
2017-02-10,IND,WAS,232.533964286,103.275,106.590880503,112.061104293,5.47022379009,106.963698665,113.584019412,6.62032074687
2017-02-10,LAL,MIL,229.806666667,106.0,110.701749297,105.853084135,-4.84866516119,109.887277252,103.356669938,-6.53060731384
2017-02-10,MEM,GSW,286.003357143,124.695238095,104.63813237,110.018411261,5.38027889148,104.166981757,114.911867812,10.7448860559
2017-02-10,MIA,BRK,222.269666667,100.0,107.976946922,99.4655508769,-8.51139604489,107.610106601,101.428556409,-6.18155019228
2017-02-10,MIL,LAL,225.898,99.6333333333,105.853084135,110.701749297,4.84866516119,103.356669938,109.887277252,6.53060731384
2017-02-10,MIN,NOP,269.434833333,109.766666667,97.7750340373,90.9247459962,-6.85028804109,93.9991239444,95.1702984942,1.17117454979
2017-02-10,NOP,MIN,205.180666667,77.7333333333,90.9247459962,97.7750340373,6.85028804109,95.1702984942,93.9991239444,-1.17117454979
2017-02-10,NYK,DEN,249.813,115.616666667,111.075084163,107.010276125,-4.06480803822,109.83081693,111.963482313,2.13266538287
2017-02-10,PHO,CHI,232.140833333,102.716666667,106.194156564,111.099744936,4.90558837108,108.316313137,108.373278156,0.0569650191381
2017-02-10,SAC,ATL,227.814166667,97.0833333333,102.276343657,109.538282449,7.26193879195,101.160646533,108.32991744,7.16927090737
2017-02-10,SAS,DET,261.722,112.55,103.208748214,103.338403106,0.129654892686,100.325048256,108.024181041,7.69913278491
2017-02-10,WAS,IND,243.081666667,113.5,112.061104293,106.590880503,-5.47022379009,113.584019412,106.963698665,-6.62032074687
2017-02-11,BOS,UTA,221.868,103.05,111.471685867,106.903955667,-4.56773020039,113.249078639,106.868800175,-6.38027846416
2017-02-11,CHO,LAC,227.1075,98.0,103.563290512,108.643889473,5.08059896119,103.435290851,106.740643529,3.30535267753
2017-02-11,CLE,DEN,262.714666667,135.7,123.967193812,113.257843491,-10.7093503215,119.997313457,116.513713863,-3.48359959416
2017-02-11,DAL,ORL,280.862833333,119.633333333,102.227837195,98.4489532859,-3.7788839087,100.253515462,98.150900203,-2.1026152587
2017-02-11,DEN,CLE,231.083333333,109.05,113.257843491,123.967193812,10.7093503215,116.513713863,119.997313457,3.48359959416
2017-02-11,GSW,OKC,247.556571429,119.552380952,115.903089395,99.5532366739,-16.349852721,119.029773765,103.349776103,-15.6799976614
2017-02-11,HOU,PHO,243.9445,120.283333333,118.338392544,102.770304781,-15.568087763,114.703142331,105.994674725,-8.7084676059
2017-02-11,IND,MIL,236.9415,106.0,107.368274447,105.752753978,-1.61552046952,111.081109066,107.333118527,-3.74799053845
2017-02-11,LAC,CHO,240.786666667,109.0,108.643889473,103.563290512,-5.08059896119,106.740643529,103.435290851,-3.30535267753
2017-02-11,MIA,PHI,216.486,99.5,110.307363987,101.878527539,-8.42883644774,115.133214793,95.7509684383,-19.3822463549
2017-02-11,MIL,IND,186.548333333,82.2,105.752753978,107.368274447,1.61552046952,107.333118527,111.081109066,3.74799053845
2017-02-11,OKC,GSW,263.290571429,109.214285714,99.5532366739,115.903089395,16.349852721,103.349776103,119.029773765,15.6799976614
2017-02-11,ORL,DAL,238.946166667,98.0166666667,98.4489532859,102.227837195,3.7788839087,98.150900203,100.253515462,2.1026152587
2017-02-11,PHI,MIA,230.246190476,97.7380952381,101.878527539,110.307363987,8.42883644774,95.7509684383,115.133214793,19.3822463549
2017-02-11,PHO,HOU,196.974630952,84.3464285714,102.770304781,118.338392544,15.568087763,105.994674725,114.703142331,8.7084676059
2017-02-11,UTA,BOS,258.261190476,115.038095238,106.903955667,111.471685867,4.56773020039,106.868800175,113.249078639,6.38027846416
2017-02-12,CHI,MIN,199.926833333,74.3166666667,89.2126369564,99.7758900313,10.5632530749,92.1992861933,100.167063524,7.96777733051
2017-02-12,DET,TOR,236.457619048,101.738095238,103.262237671,120.411379209,17.1491415382,106.699914952,116.147359832,9.44744488022
2017-02-12,MIN,CHI,262.668666667,109.2,99.7758900313,89.2126369564,-10.5632530749,100.167063524,92.1992861933,-7.96777733051
2017-02-12,NOP,SAC,215.618,93.3,103.850327895,109.344783507,5.4944556118,105.44435505,107.11382278,1.66946772951
2017-02-12,NYK,SAS,239.551333333,115.666666667,115.883304066,102.522088263,-13.3612158024,115.888522828,103.876390642,-12.0121321862
2017-02-12,SAC,NOP,228.8175,104.25,109.344783507,103.850327895,-5.4944556118,107.11382278,105.44435505,-1.66946772951
2017-02-12,SAS,NYK,237.607333333,101.5,102.522088263,115.883304066,13.3612158024,103.876390642,115.888522828,12.0121321862
2017-02-12,TOR,DET,227.819,114.3,120.411379209,103.262237671,-17.1491415382,116.147359832,106.699914952,-9.44744488022
2017-02-13,ATL,POR,233.679,103.966666667,106.778957459,105.333945552,-1.44501190639,103.50478667,108.055704987,4.55091831682
2017-02-13,BOS,DAL,246.3535,109.366666667,106.54608114,109.423845515,2.87776437512,105.031881853,109.327540616,4.29565876319
2017-02-13,BRK,MEM,258.575833333,105.333333333,97.7662903532,108.930991757,11.1647014039,99.324027347,106.944774787,7.62074743997
2017-02-13,CHO,PHI,227.495666667,97.1333333333,102.472281523,99.8616517972,-2.61062972614,104.310899511,95.775342247,-8.53555726375
2017-02-13,DAL,BOS,269.557333333,122.9,109.423845515,106.54608114,-2.87776437512,109.327540616,105.031881853,-4.29565876319
2017-02-13,DEN,GSW,175.266547619,85.4238095238,116.9744858,110.478249512,-6.49623628771,119.715852831,112.053498926,-7.66235390581
2017-02-13,DET,MIL,244.651190476,104.80952381,102.816935676,101.797049001,-1.01988667486,105.592628787,100.440164257,-5.15246452975
2017-02-13,GSW,DEN,202.899666667,93.4,110.478249512,116.9744858,6.49623628771,112.053498926,119.715852831,7.66235390581
2017-02-13,IND,SAS,215.4275,97.5,108.62122988,99.2996024771,-9.32162740304,110.077723844,100.6186701,-9.45905374321
2017-02-13,LAC,UTA,238.199166667,105.833333333,106.633454497,107.3204562,0.68700170247,109.311402528,111.93436258,2.62296005289
2017-02-13,MEM,BRK,229.209333333,104.033333333,108.930991757,97.7662903532,-11.1647014039,106.944774787,99.324027347,-7.62074743997
2017-02-13,MIA,ORL,260.570416667,121.146428571,111.582670163,96.9180245509,-14.6646456121,116.120038529,98.1166498573,-18.0033886713
2017-02-13,MIL,DET,225.692761905,95.7285714286,101.797049001,102.816935676,1.01988667486,100.440164257,105.592628787,5.15246452975
2017-02-13,NOP,PHO,220.673809524,98.3976190476,107.015094462,106.640331443,-0.374763019113,108.677837595,109.65681754,0.97897994508
2017-02-13,OKC,WAS,265.6725,110.9,100.183496598,103.915470155,3.7319735564,100.334542607,101.116530071,0.781987464839
2017-02-13,ORL,MIA,270.703,109.316666667,96.9180245509,111.582670163,14.6646456121,98.1166498573,116.120038529,18.0033886713
2017-02-13,PHI,CHO,232.264190476,96.6428571429,99.8616517972,102.472281523,2.61062972614,95.775342247,104.310899511,8.53555726375
2017-02-13,PHO,NOP,247.360178571,109.910714286,106.640331443,107.015094462,0.374763019113,109.65681754,108.677837595,-0.97897994508
2017-02-13,POR,ATL,220.327833333,96.7,105.333945552,106.778957459,1.44501190639,108.055704987,103.50478667,-4.55091831682
2017-02-13,SAS,IND,246.526666667,102.0,99.2996024771,108.62122988,9.32162740304,100.6186701,110.077723844,9.45905374321
2017-02-13,UTA,LAC,262.429,117.35,107.3204562,106.633454497,-0.68700170247,111.93436258,109.311402528,-2.62296005289
2017-02-13,WAS,OKC,281.652,121.95,103.915470155,100.183496598,-3.7319735564,101.116530071,100.334542607,-0.781987464839
2017-02-14,CHI,TOR,234.422142857,96.7380952381,99.0398883577,107.193686478,8.15379812059,97.5424892539,102.596970803,5.05448154924
2017-02-14,CLE,MIN,219.076285714,104.335714286,114.300693692,111.361572566,-2.93912112626,109.596956548,109.552939399,-0.0440171483122
2017-02-14,LAL,SAC,262.337678571,118.410714286,108.328211118,110.299903929,1.97169281116,106.277828622,111.049641495,4.77181287291
2017-02-14,MIN,CLE,234.0125,108.583333333,111.361572566,114.300693692,2.93912112626,109.552939399,109.596956548,0.0440171483122
2017-02-14,SAC,LAL,215.80125,99.1785714286,110.299903929,108.328211118,-1.97169281116,111.049641495,106.277828622,-4.77181287291
2017-02-14,TOR,CHI,238.894666667,106.7,107.193686478,99.0398883577,-8.15379812059,102.596970803,97.5424892539,-5.05448154924
2017-02-15,ATL,LAC,275.047333333,119.433333333,104.214789697,110.809978584,6.59518888711,101.348654165,111.594418342,10.2457641776
